x,y
-0.40000000000007674,-2.0146191999999097
-0.39500000000007685,-2.020530533670124
-0.39000000000007695,-2.0264959635736064
-0.38500000000007706,-2.0325162102821466
-0.38000000000007716,-2.0385920181625847
-0.37500000000007727,-2.044724156450105
-0.3700000000000774,-2.050913420385747
-0.3650000000000775,-2.0571606324228986
-0.3600000000000776,-2.06346664350796
-0.3550000000000777,-2.069832334440827
-0.3500000000000778,-2.076258617321366
-0.3450000000000779,-2.0827464370886295
-0.340000000000078,-2.0892967731601795
-0.3350000000000781,-2.09591064117962
-0.33000000000007823,-2.1025890948811963
-0.32500000000007834,-2.1093332280812085
-0.32000000000007844,-2.116144176806958
-0.31500000000007855,-2.123023121575038
-0.31000000000007866,-2.129971289831987
-0.30500000000007876,-2.1369899585717134
-0.30000000000007887,-2.144080457145603
-0.295000000000079,-2.151244170282985
-0.2900000000000791,-2.158482541341555
-0.2850000000000792,-2.1657970758095475
-0.2800000000000793,-2.1731893450839834
-0.2750000000000794,-2.1806609905520853
-0.2700000000000795,-2.1882137280062084
-0.2650000000000796,-2.195849352426273
-0.2600000000000797,-2.2035697431678667
-0.25500000000007983,-2.2113768695989684
-0.25000000000007994,-2.2192727972337254
-0.24500000000008004,-2.2272596944180396
-0.24000000000008015,-2.2353398396289927
-0.23500000000008026,-2.2435156294585674
-0.23000000000008036,-2.2517895873618956
-0.22500000000008047,-2.2601643732616377
-0.22000000000008058,-2.268642794113382
-0.21500000000008068,-2.2772278155524877
-0.2100000000000808,-2.285922574761085
-0.2050000000000809,-2.294730394715498
-0.200000000000081,-2.3036547999998547
-0.1950000000000811,-2.3126995344020047
-0.19000000000008122,-2.3218685805440202
-0.18500000000008132,-2.331166181842947
-0.18000000000008143,-2.340596867149678
-0.17500000000008153,-2.350165478476977
-0.17000000000008164,-2.3598772023044665
-0.16500000000008175,-2.369737605042207
-0.16000000000008185,-2.379752673349813
-0.15500000000008196,-2.389928860150555
-0.15000000000008207,-2.4002731373571917
-0.14500000000008217,-2.4107930565481976
-0.14000000000008228,-2.421496819112899
-0.1350000000000824,-2.4323933577394867
-0.1300000000000825,-2.443492431574973
-0.1250000000000826,-2.454804737973884
-0.12000000000008271,-2.4663420445182904
-0.11500000000008281,-2.478117345999588
-0.11000000000008292,-2.4901450523926782
-0.10500000000008303,-2.5024412156559745
-0.10000000000008313,-2.515023805645721
-0.09500000000008324,-2.527913048821667
-0.09000000000008335,-2.541131848167219
-0.08500000000008345,-2.5547063095023863
-0.08000000000008356,-2.5686664091544547
-0.07500000000008367,-2.5830468524104893
-0.07000000000008377,-2.597888194009965
-0.06500000000008388,-2.613238325723631
-0.060000000000083986,-2.629154489815088
-0.05500000000008409,-2.64570606542119
-0.0500000000000842,-2.6629785250797826
-0.045000000000084306,-2.6810792252504094
-0.04000000000008441,-2.7001461919996688
-0.03500000000008452,-2.7203620474107804
-0.030000000000084626,-2.7419773173767563
-0.025000000000084732,-2.7653522458166964
-0.02000000000008484,-2.7910390605782163
-0.015000000000084945,-2.819966218982099
-0.010000000000085052,-2.8539417772027016
-0.0050000000000851585,-2.897627362471918
-8.526512829121202e-14,-2.9999995870468648
0.004999999999914628,-2.897627362473702
0.009999999999914522,-2.8539417772039837
0.014999999999914415,-2.8199662189831574
0.01999999999991431,-2.791039060579141
0.024999999999914202,-2.765352245817529
0.029999999999914095,-2.7419773173775206
0.03499999999991399,-2.720362047411492
0.03999999999991388,-2.7001461920003376
0.044999999999913776,-2.6810792252510423
0.04999999999991367,-2.6629785250803852
0.05499999999991356,-2.6457060654217663
0.059999999999913456,-2.629154489815641
0.06499999999991335,-2.613238325724164
0.06999999999991324,-2.5978881940104794
0.07499999999991314,-2.583046852410987
0.07999999999991303,-2.568666409154938
0.08499999999991292,-2.5547063095028557
0.08999999999991282,-2.541131848167676
0.09499999999991271,-2.527913048822112
0.0999999999999126,-2.5150238056461554
0.1049999999999125,-2.5024412156563987
0.10999999999991239,-2.490145052393093
0.11499999999991228,-2.478117345999994
0.11999999999991218,-2.466342044518688
0.12499999999991207,-2.454804737974274
0.12999999999991196,-2.4434924315753555
0.13499999999991186,-2.432393357739862
0.13999999999991175,-2.4214968191132678
0.14499999999991164,-2.4107930565485596
0.14999999999991154,-2.4002731373575474
0.15499999999991143,-2.389928860150905
0.15999999999991132,-2.3797526733501577
0.16499999999991122,-2.3697376050425465
0.1699999999999111,-2.3598772023048005
0.174999999999911,-2.350165478477306
0.1799999999999109,-2.340596867150002
0.1849999999999108,-2.3311661818432663
0.18999999999991068,-2.3218685805443346
0.19499999999991058,-2.312699534402315
0.19999999999991047,-2.303654800000161
0.20499999999991037,-2.2947303947158004
0.20999999999991026,-2.2859225747613836
0.21499999999991015,-2.277227815552782
0.21999999999991005,-2.268642794113673
0.22499999999990994,-2.260164373261925
0.22999999999990983,-2.2517895873621794
0.23499999999990973,-2.243515629458848
0.23999999999990962,-2.23533983962927
0.2449999999999095,-2.2272596944183136
0.2499999999999094,-2.2192727972339963
0.2549999999999093,-2.211376869599236
0.2599999999999092,-2.2035697431681314
0.2649999999999091,-2.1958493524265346
0.269999999999909,-2.1882137280064673
0.2749999999999089,-2.180660990552341
0.27999999999990877,-2.1731893450842366
0.28499999999990866,-2.165797075809798
0.28999999999990855,-2.1584825413418027
0.29499999999990845,-2.1512441702832312
0.29999999999990834,-2.1440804571458454
0.30499999999990823,-2.1369899585719536
0.3099999999999081,-2.129971289832225
0.314999999999908,-2.1230231215752737
0.3199999999999079,-2.1161441768071914
0.3249999999999078,-2.1093332280814394
0.3299999999999077,-2.1025890948814254
0.3349999999999076,-2.095910641179847
0.3399999999999075,-2.0892967731604037
0.3449999999999074,-2.0827464370888515
0.3499999999999073,-2.0762586173215865
0.35499999999990717,-2.069832334441045
0.35999999999990706,-2.0634666435081757
0.36499999999990695,-2.0571606324231126
0.36999999999990685,-2.050913420385959
0.37499999999990674,-2.0447241564503154
0.37999999999990663,-2.0385920181627926
0.38499999999990653,-2.0325162102823526
0.3899999999999064,-2.0264959635738107
0.3949999999999063,-2.0205305336703265
0.3999999999999062,-2.0146192000001104
0.4049999999999061,-2.0087612647729807
0.409999999999906,-2.0029560520227303
0.4149999999999059,-1.9972029067016042
0.4199999999999058,-1.9915011938234548
0.4249999999999057,-1.9858502976524277
0.42999999999990557,-1.9802496209342464
0.43499999999990546,-1.974698584167409
0.43999999999990536,-1.9691966249117845
0.44499999999990525,-1.9637431971323056
0.44999999999990514,-1.9583377705755989
0.45499999999990504,-1.9529798301775674
0.45999999999990493,-1.947668875500068
0.4649999999999048,-1.942404420194963
0.4699999999999047,-1.9371859914939447
0.4749999999999046,-1.9320131297226382
0.4799999999999045,-1.9268853878375927
0.4849999999999044,-1.9218023309848646
0.4899999999999043,-1.9167635360789805
0.4949999999999042,-1.9117685914011473
0.4999999999999041,-1.9068170962156559
0.504999999999904,-1.9019086604034872
0.5099999999999039,-1.8970429041121928
0.5149999999999038,-1.892219457421188
0.5199999999999037,-1.8874379600216393
0.5249999999999035,-1.8826980609101889
0.5299999999999034,-1.877999418095796
0.5349999999999033,-1.8733416983190272
0.5399999999999032,-1.8687245767831644
0.5449999999999031,-1.8641477368965336
0.549999999999903,-1.8596108700255
0.5549999999999029,-1.855113675257604
0.5599999999999028,-1.8506558591743403
0.5649999999999027,-1.8462371356331164
0.5699999999999026,-1.8418572255579517
0.5749999999999025,-1.8375158567385006
0.5799999999999024,-1.8332127636370095
0.5849999999999023,-1.828947687202838
0.5899999999999022,-1.824720374694197
0.594999999999902,-1.8205305795067703
0.599999999999902,-1.816378061008913
0.6049999999999018,-1.8122625843831268
0.6099999999999017,-1.8081839204735357
0.6149999999999016,-1.8041418456390983
0.6199999999999015,-1.8001361416123043
0.6249999999999014,-1.79616659536312
0.6299999999999013,-1.792232998967956
0.6349999999999012,-1.788335149483445
0.6399999999999011,-1.7844728488248278
0.644999999999901,-1.7806459036487543
0.6499999999999009,-1.776854125240315
0.6549999999999008,-1.773097329404138
0.6599999999999007,-1.7693753363593738
0.6649999999999006,-1.765687970638425
0.6699999999999005,-1.7620350609892612
0.6749999999999003,-1.7584164402811848
0.6799999999999002,-1.7548319454139103
0.6849999999999001,-1.751281417229826
0.6899999999999,-1.7477647004293235
0.6949999999998999,-1.7442816434890709
0.6999999999998998,-1.7408320985831232
0.7049999999998997,-1.7374159215067648
0.7099999999998996,-1.7340329716029814
0.7149999999998995,-1.7306831116914654
0.7199999999998994,-1.7273662080000665
0.7249999999998993,-1.7240821300985951
0.7299999999998992,-1.720830750834903
0.7349999999998991,-1.717611946273151
0.739999999999899,-1.7144255956341992
0.7449999999998989,-1.7112715812380404
0.7499999999998987,-1.7081497884482086
0.7549999999998986,-1.7050601056180992
0.7599999999998985,-1.702002424039134
0.7649999999998984,-1.6989766378907163
0.7699999999998983,-1.695982644191912
0.7749999999998982,-1.693020342754806
0.7799999999998981,-1.6900896361394835
0.784999999999898,-1.687190429610577
0.7899999999998979,-1.6843226310953434
0.7949999999998978,-1.6814861511432149
0.7999999999998977,-1.678680902886786
0.8049999999998976,-1.675906802004192
0.8099999999998975,-1.6731637666828416
0.8149999999998974,-1.6704517175844613
0.8199999999998973,-1.6677705778114198
0.8249999999998971,-1.6651202728742933
0.829999999999897,-1.6625007306606432
0.8349999999998969,-1.6599118814049683
0.8399999999998968,-1.6573536576598071
0.8449999999998967,-1.6548259942679588
0.8499999999998966,-1.652328828335792
0.8549999999998965,-1.6498620992076218
0.8599999999998964,-1.6474257484411252
0.8649999999998963,-1.64501971978377
0.8699999999998962,-1.6426439591502395
0.8749999999998961,-1.640298414600827
0.879999999999896,-1.6379830363207792
0.8849999999998959,-1.635697776600574
0.8899999999998958,-1.6334425898171059
0.8949999999998957,-1.6312174324157709
0.8999999999998956,-1.6290222628934257
0.9049999999998954,-1.6268570417822101
0.9099999999998953,-1.6247217316342173
0.9149999999998952,-1.6226162970069964
0.9199999999998951,-1.6205407044498743
0.924999999999895,-1.618494922491086
0.9299999999998949,-1.6164789216257007
0.9349999999998948,-1.614492674304331
0.9399999999998947,-1.6125361549226185
0.9449999999998946,-1.6106093398114831
0.9499999999998945,-1.6087122072281308
0.9549999999998944,-1.6068447373478074
0.9599999999998943,-1.6050069122562949
0.9649999999998942,-1.6031987159431424
0.9699999999998941,-1.6014201342956256
0.974999999999894,-1.5996711550934264
0.9799999999998938,-1.5979517680040372
0.9849999999998937,-1.5962619645788727
0.9899999999998936,-1.5946017382500974
0.9949999999998935,-1.5929710843281604
0.9999999999998934,-1.5913700000000337
1.0049999999998933,-1.5897984843281592
1.0099999999998932,-1.588256538250095
1.014999999999893,-1.5867441645788691
1.019999999999893,-1.5852613680040324
1.0249999999998929,-1.5838081550934207
1.0299999999998928,-1.5823845342956184
1.0349999999998927,-1.5809905159431343
1.0399999999998926,-1.5796261122562854
1.0449999999998925,-1.5782913373477965
1.0499999999998924,-1.5769862072281189
1.0549999999998922,-1.57571073981147
1.0599999999998921,-1.5744649549226042
1.064999999999892,-1.5732488743043156
1.069999999999892,-1.5720625216256843
1.0749999999998918,-1.5709059224910682
1.0799999999998917,-1.569779104449855
1.0849999999998916,-1.5686820970069761
1.0899999999998915,-1.5676149316341959
1.0949999999998914,-1.5665776417821873
1.0999999999998913,-1.5655702628934016
1.1049999999998912,-1.5645928324157456
1.109999999999891,-1.5636453898170795
1.114999999999891,-1.5627279766005464
1.1199999999998909,-1.5618406363207504
1.1249999999998908,-1.5609834146007968
1.1299999999998906,-1.5601563591502083
1.1349999999998905,-1.5593595197837375
1.1399999999998904,-1.5585929484410914
1.1449999999998903,-1.557856699207587
1.1499999999998902,-1.5571508283357558
1.1549999999998901,-1.5564753942679215
1.15999999999989,-1.5558304576597686
1.16499999999989,-1.5552160814049283
1.1699999999998898,-1.554632330660602
1.1749999999998897,-1.554079272874251
1.1799999999998896,-1.5535569778113762
1.1849999999998895,-1.5530655175844166
1.1899999999998894,-1.5526049666827957
1.1949999999998893,-1.5521754020041447
1.1999999999998892,-1.5517769028867372
1.204999999999889,-1.551409551143165
1.209999999999889,-1.5510734310952923
1.2149999999998888,-1.5507686296105248
1.2199999999998887,-1.55049523613943
1.2249999999998886,-1.5502533427547511
1.2299999999998885,-1.5500430441918556
1.2349999999998884,-1.5498644378906588
1.2399999999998883,-1.549717624039075
1.2449999999998882,-1.549602705618039
1.249999999999888,-1.5495197884481473
1.254999999999888,-1.5494689812379776
1.2599999999998879,-1.5494503956341352
1.2649999999998878,-1.5494641462730856
1.2699999999998877,-1.5495103508348365
1.2749999999998876,-1.5495891300985272
1.2799999999998875,-1.549700607999997
1.2849999999998873,-1.5498449116913948
1.2899999999998872,-1.5500221716029094
1.2949999999998871,-1.5502325215066914
1.299999999999887,-1.5504760985830486
1.304999999999887,-1.550753043488995
1.3099999999998868,-1.5510635004292461
1.3149999999998867,-1.5514076172297473
1.3199999999998866,-1.5517855454138303
1.3249999999998865,-1.5521974402811034
1.3299999999998864,-1.5526434609891782
1.3349999999998863,-1.5531237706383405
1.3399999999998862,-1.5536385363592882
1.344999999999886,-1.5541879294040508
1.349999999999886,-1.5547721252402265
1.3549999999998859,-1.5553913036486642
1.3599999999998857,-1.5560456488247367
1.3649999999998856,-1.5567353494833522
1.3699999999998855,-1.5574605989678618
1.3749999999998854,-1.5582215953630243
1.3799999999998853,-1.559018541612207
1.3849999999998852,-1.5598516456389997
1.389999999999885,-1.5607211204734355
1.394999999999885,-1.5616271843830252
1.399999999999885,-1.5625700610088098
1.4049999999998848,-1.5635499795066656
1.4099999999998847,-1.5645671746940906
1.4149999999998846,-1.56562188720273
1.4199999999998845,-1.5667143636369
1.4249999999998844,-1.5678448567383898
1.4299999999998843,-1.5690136255578393
1.4349999999998841,-1.5702209356330026
1.439999999999884,-1.5714670591742248
1.444999999999884,-1.572752275257487
1.4499999999998838,-1.574076870025381
1.4549999999998837,-1.575441136896413
1.4599999999998836,-1.5768453767830424
1.4649999999998835,-1.5782898983189035
1.4699999999998834,-1.5797750180956704
1.4749999999998833,-1.5813010609100617
1.4799999999998832,-1.5828683600215105
1.484999999999883,-1.5844772574210573
1.489999999999883,-1.5861281041120605
1.4949999999998829,-1.587821260403353
1.4999999999998828,-1.58955709621552
1.5049999999998827,-1.5913359914010097
1.5099999999998825,-1.593158336078841
1.5149999999998824,-1.5950245309847237
1.5199999999998823,-1.5969349878374497
1.5249999999998822,-1.5988901297224933
1.5299999999998821,-1.600890391493798
1.534999999999882,-1.6029362201948145
1.539999999999882,-1.6050280754999176
1.5449999999998818,-1.607166430177415
1.5499999999998817,-1.6093517705754445
1.5549999999998816,-1.6115845971321492
1.5599999999998815,-1.6138654249116264
1.5649999999998814,-1.6161947841672486
1.5699999999998813,-1.618573220934084
1.5749999999998812,-1.621001297652263
1.579999999999881,-1.6234795938232884
1.584999999999881,-1.6260087067014357
1.5899999999998808,-1.6285892520225598
1.5949999999998807,-1.6312218647728078
1.5999999999998806,-1.6339071999999353
1.6049999999998805,-1.6366459336701489
1.6099999999998804,-1.6394387635736312
1.6149999999998803,-1.6422864102821708
1.6199999999998802,-1.6451896181626084
1.62499999999988,-1.6481491564501285
1.62999999999988,-1.65116582038577
1.6349999999998799,-1.6542404324229212
1.6399999999998798,-1.657373843507982
1.6449999999998797,-1.6605669344408485
1.6499999999998796,-1.6638206173213876
1.6549999999998795,-1.6671358370886504
1.6599999999998793,-1.6705135731601999
1.6649999999998792,-1.6739548411796399
1.6699999999998791,-1.6774606948812159
1.674999999999879,-1.6810322280812273
1.679999999999879,-1.6846705768069767
1.6849999999998788,-1.6883769215750557
1.6899999999998787,-1.6921524898320046
1.6949999999998786,-1.69599855857173
1.6999999999998785,-1.699916457145619
1.7049999999998784,-1.7039075702830013
1.7099999999998783,-1.70797334134157
1.7149999999998782,-1.712115275809562
1.719999999999878,-1.7163349450839973
1.724999999999878,-1.7206339905520984
1.7299999999998779,-1.725014128006221
1.7349999999998778,-1.7294771524262849
1.7399999999998776,-1.7340249431678783
1.7449999999998775,-1.7386594695989794
1.7499999999998774,-1.7433827972337355
1.7549999999998773,-1.748197094418049
1.7599999999998772,-1.7531046396290013
1.7649999999998771,-1.7581078294585755
1.769999999999877,-1.7632091873619022
1.774999999999877,-1.7684113732616438
1.7799999999998768,-1.7737171941133874
1.7849999999998767,-1.7791296155524923
1.7899999999998766,-1.784651774761089
1.7949999999998765,-1.7902869947155007
1.7999999999998764,-1.7960387999998564
1.8049999999998763,-1.8019109344020054
1.8099999999998762,-1.80790738054402
1.814999999999876,-1.814032381842946
1.819999999999876,-1.8202904671496758
1.8249999999998758,-1.8266864784769736
1.8299999999998757,-1.833225602304462
1.8349999999998756,-1.8399134050422017
1.8399999999998755,-1.8467558733498062
1.8449999999998754,-1.8537594601505467
1.8499999999998753,-1.860931137357182
1.8549999999998752,-1.8682784565481863
1.859999999999875,-1.8758096191128866
1.864999999999875,-1.8835335577394725
1.8699999999998749,-1.891460031574957
1.8749999999998748,-1.8995997379738663
1.8799999999998747,-1.9079644445182709
1.8849999999998746,-1.9165671459995663
1.8899999999998744,-1.9254222523926545
1.8949999999998743,-1.9345458156559483
1.8999999999998742,-1.9439558056456923
1.9049999999998741,-1.9536724488216357
1.909999999999874,-1.9637186481671849
1.914999999999874,-1.974120509502349
1.9199999999998738,-1.984908009154414
1.9249999999998737,-1.9961158524104448
1.9299999999998736,-2.007784594009917
1.9349999999998735,-2.0199621257235783
1.9399999999998734,-2.03270568981503
1.9449999999998733,-2.046084665421126
1.9499999999998732,-2.0601845250797126
1.954999999999873,-2.0751126252503314
1.959999999999873,-2.091006991999582
1.9649999999998728,-2.108050247410683
1.9699999999998727,-2.1264929173766456
1.9749999999998726,-2.146695245816569
1.9799999999998725,-2.169209460578066
1.9849999999998724,-2.1949640189819153
1.9899999999998723,-2.225766977202462
1.9949999999998722,-2.266279962471553
1.999999999999872,-2.365479494237835
2.004999999999872,-2.2649347624741014
2.009999999999872,-2.223076577204257
2.014999999999872,-2.1909284189833746
2.0199999999998717,-2.1638286605793247
2.0249999999998716,-2.1399692458176904
2.0299999999998715,-2.118421717377665
2.0349999999998714,-2.098633847411623
2.0399999999998712,-2.0802453920004575
2.044999999999871,-2.063005825251153
2.049999999999871,-2.046732525080489
2.054999999999871,-2.031287465421863
2.059999999999871,-2.016563289815732
2.0649999999998707,-2.00247452572425
2.0699999999998706,-1.988951794010561
2.0749999999998705,-1.9759378524110642
2.0799999999998704,-1.9633848091550115
2.0849999999998703,-1.9512521095029258
2.08999999999987,-1.9395050481677427
2.09499999999987,-1.928113648822176
2.09999999999987,-1.9170518056462162
2.10499999999987,-1.9062966156564571
2.1099999999998698,-1.8958278523931493
2.1149999999998697,-1.8856275460000478
2.1199999999998695,-1.8756796445187398
2.1249999999998694,-1.8659697379743234
2.1299999999998693,-1.8564848315754032
2.1349999999998692,-1.8472131577399078
2.139999999999869,-1.838144019113312
2.144999999999869,-1.829267656548602
2.149999999999869,-1.8205751373575887
2.154999999999869,-1.8120582601509447
2.1599999999998687,-1.8037094733501957
2.1649999999998686,-1.7955218050425832
2.1699999999998685,-1.7874888023048356
2.1749999999998684,-1.77960447847734
2.1799999999998683,-1.7718632671500347
2.184999999999868,-1.764259981843298
2.189999999999868,-1.7567897805443655
2.194999999999868,-1.7494481344023445
2.199999999999868,-1.7422308000001892
2.2049999999998677,-1.7351337947158276
2.2099999999998676,-1.7281533747614102
2.2149999999998675,-1.7212860155528074
2.2199999999998674,-1.7145283941136973
2.2249999999998673,-1.7078773732619483
2.229999999999867,-1.7013299873622016
2.234999999999867,-1.6948834294588697
2.239999999999867,-1.6885350396292909
2.244999999999867,-1.6822822944183335
2.2499999999998668,-1.6761227972340151
2.2549999999998667,-1.6700542695992544
2.2599999999998666,-1.664074543168149
2.2649999999998665,-1.658181552426551
2.2699999999998663,-1.6523733280064832
2.2749999999998662,-1.6466479905523568
2.279999999999866,-1.6410037450842512
2.284999999999866,-1.635438875809812
2.289999999999866,-1.629951741341816
2.294999999999866,-1.6245407702832435
2.2999999999998657,-1.6192044571458575
2.3049999999998656,-1.613941358571965
2.3099999999998655,-1.608750089832236
2.3149999999998654,-1.6036293215752835
2.3199999999998653,-1.598577776807201
2.324999999999865,-1.5935942280814483
2.329999999999865,-1.5886774948814333
2.334999999999865,-1.5838264411798542
2.339999999999865,-1.5790399731604108
2.3449999999998647,-1.574317037088858
2.3499999999998646,-1.5696566173215922
2.3549999999998645,-1.56505773444105
2.3599999999998644,-1.5605194435081806
2.3649999999998643,-1.5560408324231165
2.369999999999864,-1.5516210203859624
2.374999999999864,-1.547259156450318
2.379999999999864,-1.542954418162795
2.384999999999864,-1.5387060102823547
2.389999999999864,-1.5345131635738123
2.3949999999998637,-1.530375133670327
2.3999999999998636,-1.5262912000001108
2.4049999999998635,-1.5222606647729804
2.4099999999998634,-1.5182828520227298
2.4149999999998633,-1.514357106701603
2.419999999999863,-1.5104827938234533
2.424999999999863,-1.5066592976524253
2.429999999999863,-1.5028860209342438
2.434999999999863,-1.499162384167406
2.4399999999998627,-1.4954878249117811
2.4449999999998626,-1.4918617971323016
2.4499999999998625,-1.4882837705755945
2.4549999999998624,-1.4847532301775628
2.4599999999998623,-1.4812696755000627
2.464999999999862,-1.4778326201949574
2.469999999999862,-1.4744415914939388
2.474999999999862,-1.4710961297226317
2.479999999999862,-1.4677957878375856
2.4849999999998618,-1.4645401309848574
2.4899999999998617,-1.4613287360789728
2.4949999999998616,-1.458161191401139
2.4999999999998614,-1.4550370962156474
2.5049999999998613,-1.4519560604034782
2.5099999999998612,-1.4489177041121835
2.514999999999861,-1.4459216574211782
2.519999999999861,-1.4429675600216294
2.524999999999861,-1.4400550609101783
2.529999999999861,-1.437183818095785
2.5349999999998607,-1.434353498319016
2.5399999999998606,-1.4315637767831528
2.5449999999998605,-1.4288143368965214
2.5499999999998604,-1.4261048700254877
2.5549999999998603,-1.4234350752575913
2.55999999999986,-1.420804659174327
2.56499999999986,-1.4182133356331028
2.56999999999986,-1.415660825557938
2.57499999999986,-1.4131468567384864
2.5799999999998597,-1.4106711636369949
2.5849999999998596,-1.408233487202823
2.5899999999998595,-1.4058335746941815
2.5949999999998594,-1.4034711795067545
2.5999999999998593,-1.4011460610088968
2.604999999999859,-1.3988579843831104
2.609999999999859,-1.3966067204735189
2.614999999999859,-1.394392045639081
2.619999999999859,-1.3922137416122866
2.624999999999859,-1.3900715953631022
2.6299999999998587,-1.3879653989679377
2.6349999999998586,-1.3858949494834265
2.6399999999998585,-1.383860048824809
2.6449999999998584,-1.3818605036487348
2.6499999999998582,-1.3798961252402955
2.654999999999858,-1.377966729404118
2.659999999999858,-1.3760721363593535
2.664999999999858,-1.3742121706384043
2.669999999999858,-1.3723866609892401
2.6749999999998577,-1.3705954402811638
2.6799999999998576,-1.3688383454138886
2.6849999999998575,-1.367115217229804
2.6899999999998574,-1.3654259004293015
2.6949999999998573,-1.3637702434890482
2.699999999999857,-1.3621480985831003
2.704999999999857,-1.3605593215067417
2.709999999999857,-1.359003771602958
2.714999999999857,-1.3574813116914417
2.7199999999998568,-1.3559918080000424
2.7249999999998566,-1.3545351300985708
2.7299999999998565,-1.3531111508348783
2.7349999999998564,-1.3517197462731259
2.7399999999998563,-1.3503607956341739
2.744999999999856,-1.3490341812380149
2.749999999999856,-1.3477397884481825
2.754999999999856,-1.3464775056180727
2.759999999999856,-1.3452472240391073
2.764999999999856,-1.3440488378906892
2.7699999999998557,-1.3428822441918844
2.7749999999998556,-1.3417473427547786
2.7799999999998555,-1.3406440361394556
2.7849999999998554,-1.3395722296105488
2.7899999999998553,-1.338531831095315
2.794999999999855,-1.3375227511431862
2.799999999999855,-1.3365449028867566
2.804999999999855,-1.3355982020041623
2.809999999999855,-1.334682566682812
2.8149999999998547,-1.3337979175844312
2.8199999999998546,-1.3329441778113895
2.8249999999998545,-1.3321212728742626
2.8299999999998544,-1.3313291306606123
2.8349999999998543,-1.3305676814049368
2.839999999999854,-1.3298368576597759
2.844999999999854,-1.329136594267927
2.849999999999854,-1.3284668283357597
2.854999999999854,-1.3278274992075894
2.8599999999998538,-1.3272185484410923
2.8649999999998537,-1.3266399197837369
2.8699999999998536,-1.3260915591502063
2.8749999999998535,-1.3255734146007934
2.8799999999998533,-1.3250854363207454
2.8849999999998532,-1.3246275766005398
2.889999999999853,-1.3241997898170714
2.894999999999853,-1.323802032415736
2.899999999999853,-1.3234342628933904
2.904999999999853,-1.3230964417821744
2.9099999999998527,-1.3227885316341816
2.9149999999998526,-1.3225104970069603
2.9199999999998525,-1.322262304449838
2.9249999999998524,-1.3220439224910496
2.9299999999998523,-1.3218553216256639
2.934999999999852,-1.321696474304294
2.939999999999852,-1.321567354922581
2.944999999999852,-1.3214679398114453
2.949999999999852,-1.3213982072280928
2.9549999999998517,-1.321358137347769
2.9599999999998516,-1.3213477122562562
2.9649999999998515,-1.3213669159431038
2.9699999999998514,-1.3214157342955863
2.9749999999998513,-1.3214941550933872
2.979999999999851,-1.3216021680039973
2.984999999999851,-1.3217397645788327
2.989999999999851,-1.3219069382500572
2.994999999999851,-1.3221036843281198
2.999999999999851,-1.322329999999993
3.0049999999998507,-1.322585884328118
3.0099999999998506,-1.3228713382500534
3.0149999999998505,-1.323186364578827
3.0199999999998504,-1.3235309680039902
3.0249999999998503,-1.323905155093378
3.02999999999985,-1.3243089342955756
3.03499999999985,-1.3247423159430913
3.03999999999985,-1.3252053122562417
3.04499999999985,-1.325697937347753
3.0499999999998497,-1.3262202072280749
3.0549999999998496,-1.3267721398114258
3.0599999999998495,-1.3273537549225598
3.0649999999998494,-1.3279650743042708
3.0699999999998493,-1.328606121625639
3.074999999999849,-1.3292769224910228
3.079999999999849,-1.3299775044498094
3.084999999999849,-1.3307078970069304
3.089999999999849,-1.3314681316341495
3.0949999999998488,-1.332258241782141
3.0999999999998487,-1.3330782628933548
3.1049999999998485,-1.3339282324156985
3.1099999999998484,-1.334808189817032
3.1149999999998483,-1.3357181766004986
3.1199999999998482,-1.3366582363207025
3.124999999999848,-1.3376284146007489
3.129999999999848,-1.3386287591501598
3.134999999999848,-1.3396593197836886
3.139999999999848,-1.3407201484410423
3.1449999999998477,-1.3418112992075373
3.1499999999998476,-1.342932828335706
3.1549999999998475,-1.3440847942678713
3.1599999999998474,-1.3452672576597182
3.1649999999998473,-1.3464802814048777
3.169999999999847,-1.347723930660551
3.174999999999847,-1.3489982728741998
3.179999999999847,-1.3503033778113247
3.184999999999847,-1.3516393175843648
3.1899999999998467,-1.3530061666827433
3.1949999999998466,-1.3544040020040922
3.1999999999998465,-1.3558329028866845
3.2049999999998464,-1.357292951143112
3.2099999999998463,-1.358784231095239
3.214999999999846,-1.360306829610471
3.219999999999846,-1.3618608361393758
3.224999999999846,-1.3634463427546968
3.229999999999846,-1.3650634441918008
3.2349999999998458,-1.3667122378906038
3.2399999999998457,-1.36839282403902
3.2449999999998456,-1.3701053056179835
3.2499999999998455,-1.3718497884480914
3.2549999999998454,-1.3736263812379215
3.2599999999998452,-1.3754351956340787
3.264999999999845,-1.3772763462730286
3.269999999999845,-1.3791499508347793
3.274999999999845,-1.3810561300984698
3.279999999999845,-1.3829950079999394
3.2849999999998447,-1.384966711691337
3.2899999999998446,-1.386971371602851
3.2949999999998445,-1.389009121506633
3.2999999999998444,-1.3910800985829894
3.3049999999998443,-1.3931844434889356
3.309999999999844,-1.3953223004291866
3.314999999999844,-1.3974938172296874
3.319999999999844,-1.39969914541377
3.324999999999844,-1.4019384402810426
3.3299999999998438,-1.404211860989117
3.3349999999998436,-1.4065195706382791
3.3399999999998435,-1.4088617363592264
3.3449999999998434,-1.4112385294039889
3.3499999999998433,-1.413650125240164
3.354999999999843,-1.4160967036486016
3.359999999999843,-1.4185784488246735
